1161,2006,13147,-166,5649,20.35,3674,16099.351,MALE,36,-0.0162468,0.0298353,-0.0460821,0,6186.461,-331.483,0
1161,2007,11550,-3379,6013,7.5,3674,7356.522,MALE,36,-0.2736365,0.0130632,-0.2866997,0,-8742.829,-3213,0
1161,2008,7675,-2414,5808,2.16,3674,4400.752,MALE,36,-0.2511313,-0.0512477,-0.1998837,0,-2955.77,965,1
1161,2009,9078,379,5403,9.68,3674,4547.527,MALE,36,0.0452456,0.0122731,0.0329726,1,146.775,2793,1
1161,2010,4964,471,6494,8.18,3674,5549.838,MALE,36,0.0670845,0.0654225,0.001662,1,1002.311,92,1
1161,2011,4954,495,6568,5.4,3674,3784.46,MALE,36,0.0998185,0.0467542,0.0530643,1,-1765.378,24,1
1161,2012,4000,-1183,5422,2.4,3674,7298.328,MALE,36,-0.2642395,0.00447,-0.2687095,0,3513.868,-1678,0
1164,1993,2514.529,104.182,1144.714,48.25,4813,2774.435,MALE,48,,0.0442734,,,,,
1164,1994,3430.192,-122.158,2220.765,19.43699646,4813,2448.507,MALE,48,-0.041098,0.0497412,-0.0908392,0,-325.928,-226.34,0
1164,1995,6634.571,267.66,3639.875,35.25,4813,8722.194,MALE,48,0.0531875,0.0275128,0.0256747,1,6273.687,389.818,1
1164,1996,19861.977,-2188.944,4485.13,26.06199646,4813,13653.675,MALE,48,-0.1652249,0.0163455,-0.1815704,0,4931.481,-2456.604,0
1164,1997,22389.553,383.652,7351.354,30.25,4813,33228.256,MALE,48,0.0181604,-0.0071109,0.0252713,1,19574.58,2572.596,1
1164,1998,86401,-2558,17678,71.75,4813,25413.334,MALE,48,-0.0470261,0.0166153,-0.0636415,0,-7814.922,-2941.652,0
1164,1999,91072,3950,37120,53.0625,4813,50374.939,MALE,48,0.0445138,0.0383067,0.0062071,1,24961.61,6508,1
1164,2000,85893,2609,22755,14.0625,4813,40382.528,MALE,48,0.0294861,-0.0255126,0.0549986,1,-9992.411,-1341,0
1164,2001,91901,1407,21348,14.08,4813,12241.736,MALE,48,0.0158273,-0.0430951,0.0589224,1,-28140.79,-1202,0
1164,2004,17060,-4028,20658,20.16,4813,20682.5,MALE,48,,-0.0242727,,,,,
1183,1995,342.112,20.612,96.042,12.24999925,4899,396.125,MALE,48,,0.0275128,,,,,
1183,1996,451.781,26.209,63.872,10.875,4899,362.154,MALE,48,0.0660265,0.0163455,0.049681,1,-33.971,5.597,1
1183,1998,127.292,-16.065,16.279,1.49,4899,730.835,MALE,48,,0.0166153,,,,,
1183,1999,103.962,-14.056,7.476,0.84,4899,63.462,MALE,48,-0.1215633,0.0383067,-0.15987,0,-667.373,2.009,1
1183,2000,39.066,-48.939,0.607,0.285,4899,550.615,MALE,48,-0.6843275,-0.0255126,-0.658815,0,487.153,-34.883,0
1183,2004,28.089,-3.164,11.343,0.32,4899,837.74,MALE,48,,-0.0242727,,,,,
1183,2005,28.847,-0.515,14.09,0.37,4899,841.74,MALE,48,-0.0180905,0.0110588,-0.0291493,0,4,2.649,1
1183,2006,22.078,-7.591,15.444,0.83,4899,1134.449,MALE,48,-0.2981247,0.0162421,-0.3143668,0,292.709,-7.076,0
1183,2007,13.553,-11.823,14.617,0.14,4899,817,MALE,48,-0.6636356,-0.0377414,-0.6258942,0,-317.449,-4.232,0
1203,1994,380.934,22.619,997.379,19.99999809,4731,1051.226,MALE,47,,0.0216705,,,,,
1203,1995,486.843,29.027,1222.217,22.99999809,4731,1681.979,MALE,47,0.0668997,0.0494581,0.0174416,1,630.753,6.408,1
1203,1996,581.329,38.5,1335.447,32.24997711,4731,1320.497,MALE,47,0.0720858,0.0637264,0.0083594,1,-361.482,9.473,1
1203,1997,638.141,49.451,1545.72,30.5,4731,1839.549,MALE,47,0.0811024,0.0633886,0.0177139,1,519.052,10.951,1
